12,8,225.0
12,9,225.0
12,10,225.0
12,11,225.0
12,12,225.0
12,13,225.0
12,14,225.0
12,15,45.0
13,0,48.27
13,1,46.41
13,2,45.0
13,3,223.59
13,4,41.73
13,5,41.73
13,6,223.59
13,7,45.0
13,8,226.41
13,9,228.27
13,10,228.27
13,11,46.41
13,12,45.0
13,13,223.59
13,14,41.73
13,15,41.73
14,0,54.46
14,1,229.48
14,2,226.37
14,3,223.63
14,4,220.52
14,5,215.54
14,6,40.52
14,7,223.63
14,8,226.37
14,9,49.48
14,10,54.46
14,11,49.48
14,12,226.37
14,13,223.63
14,14,220.52
14,15,35.54
15,0,54.78
15,1,229.25
15,2,45.0
15,3,40.75
15,4,215.22
15,5,35.22
15,6,40.75
15,7,45.0
15,8,49.25
15,9,54.78
15,10,234.78
15,11,49.25
15,12,225.0
15,13,220.75
15,14,35.22
15,15,35.22
16,0,63.43
16,1,233.98
16,2,47.76
16,3,222.24
16,4,216.02
16,5,26.57
16,6,216.02
16,7,42.24
16,8,227.76
16,9,53.98
16,10,63.43
16,11,233.98
16,12,47.76
16,13,42.24
16,14,36.02
16,15,26.57
17,0,61.16
17,1,52.14
17,2,225.0
17,3,37.86
17,4,28.84
17,5,208.84
17,6,37.86
17,7,225.0
17,8,52.14
17,9,241.16
17,10,241.16
17,11,232.14
17,12,45.0
17,13,217.86
17,14,28.84
17,15,28.84
18,0,251.57
18,1,238.51
18,2,229.21
18,3,40.79
18,4,211.49
18,5,18.43
18,6,31.49
18,7,40.79
18,8,49.21
18,9,238.51
18,10,251.57
18,11,58.51
18,12,229.21
18,13,220.79
18,14,31.49
18,15,18.43
19,0,67.3
19,1,235.13
19,2,225.0
19,3,34.87
19,4,202.7
19,5,22.7
19,6,34.87
19,7,225.0
19,8,235.13
19,9,67.3
19,10,247.3
19,11,55.13
19,12,225.0
19,13,34.87
19,14,22.7
19,15,22.7
20,0,78.69
20,1,63.06
20,2,50.72
20,3,39.28
20,4,26.94
20,5,191.31
20,6,206.94
20,7,39.28
20,8,230.72
20,9,63.06
20,10,78.69
20,11,63.06
20,12,230.72
20,13,219.28
20,14,206.94
20,15,191.31
21,0,253.11
21,1,238.21
21,2,45.0
21,3,31.79
21,4,196.89
21,5,16.89
21,6,31.79
21,7,45.0
21,8,58.21
21,9,73.11
21,10,73.11
21,11,238.21
21,12,225.0
21,13,211.79
21,14,16.89
21,15,16.89
22,0,264.81
22,1,247.57
22,2,52.31
22,3,217.69
22,4,202.43
22,5,185.19
22,6,22.43
22,7,217.69
22,8,52.31
22,9,247.57
22,10,264.81
22,11,67.57
22,12,52.31
22,13,37.69
22,14,22.43
22,15,185.19
23,0,258.49
23,1,61.38
23,2,45.0
23,3,28.62
23,4,11.51
23,5,11.51
23,6,28.62
23,7,225.0
23,8,61.38
23,9,258.49
23,10,78.49
23,11,61.38
23,12,225.0
23,13,28.62
23,14,191.51
23,15,191.51
24,0,270.0
24,1,72.0
24,2,54.0
24,3,36.0
24,4,198.0
24,5,180.0
24,6,18.0
24,7,36.0
24,8,54.0
24,9,252.0
24,10,270.0
24,11,72.0
24,12,54.0
24,13,36.0
24,14,198.0
24,15,180.0
