4,15,172.1
4,16,174.72
4,17,174.99
4,18,358.09
4,19,178.47
4,20,181.31
4,21,181.91
4,22,183.39
4,23,184.65
4,24,184.23
4,25,186.39
4,26,182.99
4,27,8.71
4,28,179.75
4,29,193.83
4,30,175.86
4,31,199.94
4,32,172.19
4,33,205.78
5,0,112.32
5,1,71.58
5,2,291.04
5,3,251.13
5,4,289.94
5,5,70.83
5,6,108.2
5,7,69.51
5,8,285.43
5,9,67.66
5,10,103.48
5,11,66.43
5,12,263.21
5,13,83.19
5,14,82.24
5,15,262.24
5,16,261.3
5,17,261.31
5,18,260.4
5,19,64.35
5,20,100.0
5,21,64.25
5,22,99.06
5,23,244.41
5,24,278.04
5,25,64.93
5,26,277.02
5,27,66.52
5,28,159.79
5,29,276.05
5,30,155.9
5,31,179.98
5,32,152.23
5,33,5.83
6,0,202.64
6,1,202.18
6,2,199.72
6,3,21.41
6,4,11.86
6,5,194.35
6,6,359.49
6,7,1.29
6,8,171.69
6,9,352.46
6,10,349.51
6,11,349.83
6,12,171.38
6,13,351.54
6,14,172.67
6,15,352.75
6,16,174.65
6,17,354.89
6,18,177.85
6,19,178.3
6,20,180.91
6,21,181.94
6,22,183.55
6,23,185.28
6,24,184.62
6,25,187.89
6,26,183.78
6,27,12.04
6,28,181.98
6,29,196.61
6,30,179.93
6,31,20.87
7,0,112.32
7,1,251.58
7,2,111.04
7,3,251.13
7,4,109.94
7,5,70.83
7,6,108.2
7,7,69.51
7,8,105.43
7,9,67.66
7,10,103.48
7,11,264.18
7,12,83.21
7,13,263.19
7,14,82.24
7,15,262.24
7,16,261.3
7,17,64.63
7,18,100.79
7,19,64.35
7,20,280.0
7,21,244.25
7,22,99.06
7,23,244.41
7,24,278.04
7,25,64.93
7,26,277.02
7,27,246.52
7,28,159.79
7,29,96.05
7,30,155.9
7,31,179.98
7,32,152.23
7,33,185.83
8,0,20.59
8,1,198.31
8,2,19.93
8,3,20.96
8,4,15.13
8,5,197.74
8,6,185.54
8,7,8.22
8,8,176.64
8,9,178.12
8,10,352.29
8,11,352.86
8,12,171.93
8,13,352.1
8,14,171.65
8,15,171.6
8,16,171.59
8,17,351.67
8,18,174.12
8,19,174.4
8,20,177.86
8,21,178.63
8,22,182.1
8,23,183.46
8,24,185.2
8,25,187.05
8,26,186.32
8,27,10.83
8,28,186.17
8,29,194.49
8,30,185.44
8,31,17.64
8,32,4.52
8,33,200.27
9,0,113.64
9,1,250.18
9,2,112.81
9,3,250.13
9,4,291.6
9,5,250.58
9,6,289.67
9,7,250.18
9,8,266.54
9,9,86.56
9,10,265.78
9,11,85.76
9,12,85.0
9,13,264.99
9,14,103.79
9,15,66.91
9,16,283.16
9,17,66.23
9,18,282.75
9,19,65.85
9,20,282.31
9,21,65.87
9,22,281.67
9,23,246.38
9,24,280.86
9,25,67.08
9,26,280.01
9,27,248.75
9,28,346.21
9,29,99.27
9,30,165.49
9,31,177.69
9,32,344.56
9,33,0.31
10,0,198.81
10,1,198.6
10,2,16.38
10,3,198.7
10,4,190.3
10,5,13.57
10,6,181.9
10,7,184.35
10,8,176.35
10,9,357.46
10,10,353.64
10,11,353.98
10,12,351.7
10,13,351.68
10,14,349.17
10,15,349.15
10,16,350.29
10,17,350.4
10,18,354.3
10,19,354.76
10,20,179.91
10,21,180.85
10,22,184.99
10,23,185.99
10,24,187.83
10,25,189.91
10,26,189.04
10,27,13.08
10,28,189.38
10,29,195.51
10,30,9.28
10,31,197.38
11,0,113.64
11,1,70.18
11,2,112.81
11,3,86.74
11,4,86.46
11,5,267.19
11,6,266.89
11,7,87.24
11,8,266.54
11,9,86.56
11,10,105.43
11,11,248.32
11,12,284.52
11,13,247.65
11,14,283.79
11,15,246.91
11,16,283.16
11,17,66.23
11,18,282.75
11,19,245.85
11,20,282.31
11,21,65.87
11,22,101.67
11,23,246.38
11,24,100.86
11,25,67.08
11,26,100.01
11,27,68.75
11,28,166.21
11,29,99.27
11,30,345.49
11,31,357.69
11,32,164.56
11,33,0.31
12,0,196.81
12,1,14.59
12,2,196.01
12,3,17.55
12,4,12.64
12,5,196.02
12,6,6.65
12,7,190.06
12,8,181.21
12,9,3.12
12,10,356.87
12,11,357.62
12,12,172.96
12,13,173.12
12,14,347.75
12,15,167.77
12,16,346.56
12,17,166.56
12,18,170.29
12,19,350.41
12,20,357.02
12,21,357.42
12,22,184.09
12,23,184.49
12,24,188.58
12,25,189.06
12,26,10.98
12,27,192.09
12,28,192.19
12,29,194.08
12,30,12.77
12,31,15.42
12,32,192.99
12,33,196.34
13,0,114.91
13,1,267.34
13,2,266.94
13,3,267.41
13,4,87.64
13,5,88.46
13,6,268.64
13,7,269.08
13,8,268.89
13,9,71.8
13,10,108.47
13,11,71.39
13,12,107.4
13,13,70.84
13,14,106.33
13,15,70.24
13,16,285.88
13,17,69.86
13,18,106.17
13,19,249.72
13,20,106.67
13,21,70.01
13,22,286.87
13,23,70.63
13,24,286.74
13,25,251.1
13,26,286.43
13,27,251.7
13,28,106.02
13,29,252.59
13,30,105.6
13,31,73.76
13,32,285.23
13,33,255.16
14,0,14.51
14,1,194.62
14,2,192.94
14,3,195.98
14,4,9.93
14,5,193.93
14,6,8.95
14,7,6.08
14,8,2.92
14,9,1.49
14,10,176.21
14,11,355.65
14,12,348.14
14,13,167.83
14,14,343.29
14,15,163.26
14,16,345.91
14,17,165.75
14,18,353.43
14,19,173.23
14,20,182.49
14,21,182.26
14,22,188.7
14,23,188.1
14,24,192.23
14,25,191.34
14,26,194.21
14,27,13.11
14,28,195.34
14,29,194.09
14,30,196.0
14,31,194.62
15,0,87.96
15,1,87.34
15,2,266.94
15,3,267.41
15,4,267.64
15,5,268.46
15,6,88.64
15,7,71.78
15,8,289.94
15,9,251.8
15,10,288.47
15,11,251.39
15,12,287.4
15,13,70.84
15,14,106.33
15,15,70.24
15,16,285.88
15,17,69.86
15,18,106.17
15,19,249.72
15,20,106.67
15,21,70.01
15,22,106.87
15,23,250.63
15,24,286.74
15,25,71.1
15,26,106.43
15,27,71.7
15,28,286.02
15,29,72.59
15,30,105.6
15,31,253.76
15,32,285.23
15,33,255.16
